939.17189573801625,-648.65980750162794
794.75798319941237,1015.5267314247617
-269.26955871326163,651.61132980399179
72.507766805015763,-373.14826652692523
215.19187663346747,-19.304705670547492
917.95564984940086,95.206805278211135
627.28251601953684,-111.94097976607179
-998.6496142120252,-0.85705453756448868
809.85454850321651,59.417544153116069
587.82879843136357,-207.89858563749243
51.70159059712114,-1.5522603576046095
605.3708814790308,-110.73149068237984
-596.29595174272083,0.78242933652606439
53.687444247835174,898.39617002624618
56.305478247835175,898.39617002624618
1079.7651157846133,193.20144007559819
304.54273811835719,-17.496170041233881
180.19968849353128,-138.30607760429052
-704.18692902645762,-0.16943330940849854
